Date,Brk,Weight,Anchor Offset,Water Height,Harness,Horizontal Distance,Cord Serial Number,Cord Usage Count
5/17/2025,B/2,207.0,12.0,0,AF,0,65934828,348
5/17/2025,,199.0,12.0,-1,AF,0,65934828,349
5/17/2025,,197.0,13.0,0,AF,0,65934828,351
5/17/2025,,185.0,18.0,-1,AF,2,65934828,352
5/17/2025,,179.0,20.0,-3,AF,0,65934828,353
5/17/2025,,173.0,22.0,-2,AF,0,65934828,354
5/17/2025,,177.0,20.0,1,AF,0,65934828,356
5/17/2025,,165.0,25.0,1,AF,0,65934828,357
5/17/2025,,162.0,31.0,-5,AF,0,65934828,358
5/17/2025,B ,216.0,10.0,-2,AF,0,65934828,359
5/17/2025,,210.0,8.0,2,AF,0,65934828,360
5/17/2025,,204.0,10.0,0,AF,1,65934828,362
5/17/2025,,180.0,20.0,1,AF,1,65934828,363
5/17/2025,B ,218.0,5.0,3,AF,0,65934828,364
5/17/2025,,197.0,14.0,0,AF,0,65934828,365
5/25/2025,B,179.0,20.0,-1,AF,0,65934828,371
5/25/2025,,165.0,22.0,0,AF,1,65934828,372
5/25/2025,,193.0,15.0,-2,AF,2,65934828,374
5/25/2025,,191.0,16.0,-1,AF,1,65934828,375
5/25/2025,B,199.0,16.0,-5,AF,0,65934828,377
5/25/2025,,171.0,20.0,2,AF,0,65934828,378
5/25/2025,B,195.0,16.0,-3,AF,0,65934828,379
5/25/2025,,183.0,17.0,2,AF,2,65934828,380
5/25/2025,B,202.0,14.0,-4,AF,0,65934828,381
5/25/2025,,208.0,9.0,2,AF,0,65934828,382
5/25/2025,B/2,198.0,14.0,0,AF,0,65934828,383
5/25/2025,B,167.0,26.0,-3,AF,0,65934828,384
5/26/2025,F,202.0,14.0,-1,AF,2,65934828,385
5/26/2025,,186.0,21.0,-3,AF,4,65934828,386
5/26/2025,,181.0,21.0,-2,AF,2,65934828,387
5/26/2025,B,202.0,13.0,1,AF,2,65934828,388
5/26/2025,,198.0,13.0,-1,AB,1,65934828,389
5/26/2025,,195.0,15.0,-2,AF,0,65934828,390
5/26/2025,,186.0,18.0,-3,AF,0,65934828,391
5/26/2025,B,182.0,22.0,-2,AF,0,65934828,393
5/27/2025,B,205.0,14.0,-2,AF,2,65934828,395
5/27/2025,,199.0,13.0,-1,AF,0,65934828,396
5/27/2025,,196.0,15.0,-1,AF,1,65934828,397
5/27/2025,,188.0,19.0,-4,AF,0,65934828,398
5/27/2025,,175.0,19.0,2,AF,1,65934828,399
5/27/2025,,172.0,22.0,0,AF,0,65934828,400
5/28/2025,F,210.0,13.0,1,AF,0,65934828,402
5/28/2025,B,219.0,8.0,2,AF,4,65934828,403
5/28/2025,,179.0,20.0,0,AF,2,65934828,404
5/28/2025,,173.0,23.0,2,AF,4,65934828,405
5/29/2025,F,191.0,21.0,-4,AF,0,65934828,406
5/29/2025,,179.0,20.0,-1,AF,0,65934828,407
5/29/2025,,173.0,24.0,0,AF,4,65934828,408
5/31/2025,,193.0,18.0,-3,AF,3,65934828,418
5/31/2025,,178.0,24.0,-4,AF,0,65934828,420
5/31/2025,B,206.0,14.0,1,AF,1,65934828,422
5/31/2025,,205.0,14.0,-5,AF,1,65934828,423
5/31/2025,B/2,161.0,26.0,1,AF,0,65934828,425
5/31/2025,,175.0,22.0,0,AF,0,65934828,431
5/31/2025,,196.0,14.0,-2,AF,0,65934828,433
5/31/2025,B,206.0,16.0,-5,AF,0,65934828,436
5/31/2025,,216.0,6.0,1,AF,0,65934828,440
6/1/2025,F,200.0,17.0,0,AF,2,65934828,441
6/1/2025,,179.0,18.0,1,AF,3,65934828,445
6/1/2025,,174.0,21.0,0,AF,1,65934828,446
6/1/2025,,173.0,21.0,1,AF,1,65934828,448
6/1/2025,,168.0,25.0,-5,AF,0,65934828,449
6/1/2025,B/2,212.0,11.0,-3,AF,1,65934828,454
6/1/2025,,165.0,22.0,2,AF,0,65934828,456
6/1/2025,,184.0,19.0,-4,AF,1,65934828,458
6/1/2025,,177.0,21.0,-3,AF,1,65934828,459
6/2/2025,B,197.0,17.0,2,AF,2,65934828,472
6/2/2025,B,197.0,17.0,-2,AF,2,65934828,473
6/2/2025,,192.0,14.0,0,AF,1,65934828,474
6/2/2025,,171.0,22.0,0,AF,3,65934828,475
6/2/2025,B,208.0,11.0,0,AF,1,65934828,477
6/3/2025,F,182.0,25.0,-4,AF,1,65934828,480
6/3/2025,,162.0,25.0,2,AF,3,65934828,481
6/4/2025,B,194.0,18.0,-3,AF,0,65934828,486
6/5/2025,F,193.0,19.0,-1,AF,1,65934828,488
6/6/2025,B,194.0,18.0,-3,AF,0,65934828,490
6/6/2025,,169.0,25.0,-2,AF,0,65934828,491
6/6/2025,B,194.0,18.0,-3,AF,0,65934828,492
6/6/2025,,185.0,17.0,0,AF,0,65934828,493
6/6/2025,,170.0,25.0,-3,AF,0,65934828,494
6/6/2025,B,195.0,18.0,-3,AF,3,65934828,495
6/6/2025,,188.0,17.0,1,AF,6,65934828,497
6/6/2025,,170.0,24.0,-3,AF,1,65934828,499
6/7/2025,F,208.0,13.0,1,AF,0,65934828,500
6/7/2025,,188.0,17.0,-1,AF,0,65934828,501
6/7/2025,B,197.0,16.0,-1,AF,1,65934828,502
6/7/2025,,175.0,22.0,-4,AF,0,65934828,503
6/7/2025,B,202.0,15.0,-3,AF,0,65934828,504
