Date,Brk,Weight,Anchor Offset,Water Height,Harness,Horizontal Distance,Cord Serial Number
6/14/2025,,136,29.0,-3,AF,0.0,65524822
6/14/2025,,121,36.0,-5,AF,0.0,65524822
6/14/2025,,168,6.0,,AF,,65524822
6/14/2025,,161,16.0,2,AF,0.0,65524822
6/14/2025,,152,21.0,1,AF,0.0,65524822
6/14/2025,,144,15.0,,AF,,65524822
6/14/2025,B,169,17.0,1,AF,2.0,65524822
6/14/2025,,154,21.0,,AF,,65524822
6/15/2025,F,151,26.0,-3,AF,0.0,65524822
6/15/2025,B,167,19.0,-4,AF,0.0,65524822
6/15/2025,,163,18.0,-5,AF,1.0,65524822
6/15/2025,,161,17.0,-3,AF,0.0,65524822
6/15/2025,,156,19.0,-1,AF,3.0,65524822
6/15/2025,,152,20.0,-1,AF,0.0,65524822
6/15/2025,,130,32.0,0,AF,2.0,65524822
6/15/2025,,171,6.0,6,AF,,65524822
6/15/2025,,158,6.0,,AF,,65524822
6/15/2025,,158,18.0,-1,AF,0.0,65524822
6/15/2025,B,152,24.0,0,AF,0.0,65524822
6/15/2025,,152,12.0,,AF,,65524822
6/15/2025,,145,12.0,,AF,,65524822
6/15/2025,,125,33.0,,AF,,65524822
6/15/2025,B,165,19.0,-1,AF,0.0,65524822
6/15/2025,,158,18.0,0,AF,0.0,65524822
6/15/2025,,144,12.0,,AF,,65524822
6/15/2025,,140,25.0,-1,AF,0.0,65524822
6/15/2025,,140,26.0,-1,AF,0.0,65524822
6/15/2025,B,159,17.0,,BF,,65524822
6/15/2025,,165,6.0,,AF,,65524822
6/15/2025,,164,16.0,,AF,,65524822
6/18/2025,F,168,6.0,,BF,,65524822
6/18/2025,,152,6.0,,BF,,65524822
6/18/2025,,129,6.0,,BF,,65524822
6/18/2025,B,133,31.0,2,AF,1.0,65524822
6/18/2025,,151,28.0,,BF,,65524822
6/18/2025,B,168,20.0,-2,AF,4.0,65524822
6/18/2025,,150,23.0,0,AF,0.0,65524822
6/18/2025,,146,12.0,,AF,,65524822
6/18/2025,B,158,25.0,-4,AF,0.0,65524822
6/18/2025,,138,27.0,,BF,,65524822
6/19/2025,F,151,28.0,-5,AF,0.0,65524822
6/19/2025,,144,12.0,,AF,,65524822
6/19/2025,,135,12.0,,AF,,65524822
6/19/2025,,132,12.0,,AF,,65524822
6/19/2025,,135,12.0,,AF,,65524822
6/20/2025,B,154,6.0,,AF,,65524822
6/20/2025,,131,12.0,,AF,,65524822
6/20/2025,B,158,6.0,,AF,,65524822
6/20/2025,,164,6.0,1,AF,,65524822
6/20/2025,,163,9.0,D0,AF,0.0,65524822
6/20/2025,,145,15.0,-1,AF,0.0,65524822
6/20/2025,,129,27.0,-4,AF,0.0,65524822
6/20/2025,,118,31.0,W0,AF,0.0,65524822
6/20/2025,B,164,19.0,-2,AF,0.0,65524822
6/20/2025,,159,10.0,3,AF,0.0,65524822
6/20/2025,,150,14.0,3,AF,0.0,65524822
6/20/2025,,162,11.0,1,AF,0.0,65524822
6/20/2025,,155,15.0,-2,AF,0.0,65524822
6/20/2025,,140,19.0,2,AF,0.0,65524822
6/20/2025,,125,25.0,3,AF,0.0,65524822
6/20/2025,B,156,19.0,-4,AF,0.0,65524822
6/20/2025,,149,21.0,-5,AF,1.0,65524822
6/20/2025,,150,18.0,-1,AF,0.0,65524822
6/20/2025,,146,19.0,-3,AF,0.0,65524822
6/20/2025,,139,19.0,D0,AF,1.0,65524822
6/20/2025,B,144,6.0,,AF,,65524822
6/20/2025,,144,26.0,0,AF,0.0,65524822
6/20/2025,B,151,27.0,-3,AF,0.0,65524822
6/20/2025,,150,23.0,-4,AF,,65524822
6/20/2025,,146,25.0,-1,AF,1.0,65524822
6/20/2025,,149,12.0,,BF,,65524822
6/20/2025,,101,12.0,,BF,,65524822
6/20/2025,B,145,6.0,,AF,,65524822
6/20/2025,,151,6.0,,AF,,65524822
6/21/2025,B,152,25.0,-5,F,0.0,65524822
6/21/2025,,146,23.0,-2,AF,0.0,65524822
6/21/2025,,139,12.0,,BF,,65524822
6/21/2025,,140,25.0,-2,AF,0.0,65524822
6/21/2025,B,156,22.0,-4,AF,3.0,65524822
6/21/2025,,125,18.0,,AF,,65524822
6/21/2025,,127,30.0,,,,65524822
6/22/2025,F,167,18.0,-2,AF,0.0,65524822
6/22/2025,,134,12.0,,BF,,65524822
6/22/2025,,134,27.0,1,AF,0.0,65524822
6/22/2025,,134,28.0,-2,AF,1.0,65524822
6/22/2025,B,172,18.0,-4,AF,2.0,65524822
6/22/2025,,165,6.0,,AF,2.0,65524822
6/22/2025,B,176,15.0,-4,AF,1.0,65524822
6/22/2025,,158,6.0,,AF,,65524822
6/22/2025,,158,6.0,,AF,,65524822
6/22/2025,,148,6.0,,AF,,65524822
6/22/2025,,146,12.0,,AF,,65524822
6/22/2025,,126,30.0,1,AF,0.0,65524822
6/22/2025,,163,6.0,,AF,,65524822
6/22/2025,,138,27.0,,AF,,65524822
6/22/2025,,132,12.0,,AF,0.0,65524822
6/22/2025,B,148,28.0,-4,AF,0.0,65524822
6/22/2025,,128,12.0,,AF,,65524822
6/22/2025,,124,12.0,,AF,,65524822
6/22/2025,,122,12.0,4,AF,0.0,65524822
6/22/2025,B,157,25.0,-5,AF,3.0,65524822
6/22/2025,,156,21.0,-4,AF,3.0,65524822
6/22/2025,,150,22.0,-3,AF,1.0,65524822
6/22/2025,,146,6.0,,AF,,65524822
6/22/2025,,143,22.0,,AF,,65524822
6/22/2025,,141,25.0,-6,AF,1.0,65524822
6/22/2025,B,163,22.0,-5,AF,2.0,65524822
6/22/2025,,156,15.0,,AF,,65524822
6/22/2025,,156,15.0,3,AF,0.0,65524822
6/22/2025,,152,12.0,,AF,,65524822
6/22/2025,,149,12.0,,AF,,65524822
6/22/2025,,148,23.0,,AF,,65524822
6/22/2025,,121,12.0,,BF,,65524822
6/22/2025,,144,12.0,,AF,,65524822
6/22/2025,,137,12.0,,AF,,65524822
6/22/2025,,121,32.0,2,AF,2.0,65524822
6/22/2025,,137,2.0,,AF,0.0,65524822
6/22/2025,B,138,24.0,,AF,,65524822
6/23/2025,F,144,29.0,-2,AF,1.0,65524822
6/23/2025,,126,32.0,0,AF,0.0,65524822
6/23/2025,B,167,17.0,-2,AF,1.0,65524822
6/23/2025,,153,22.0,-3,AF,1.0,65524822
6/23/2025,,150,23.0,-2,AF,0.0,65524822
6/23/2025,,147,12.0,,AF,0.0,65524822
6/23/2025,B,134,29.0,,AF,,65524822
6/24/2025,F,144,12.0,,BF,,65524822
6/24/2025,,145,12.0,,BF,,65524822
6/24/2025,,141,12.0,,AF,,65524822
6/24/2025,,153,22.0,-3,AF,1.0,65524822
6/24/2025,,129,32.0,0,AF,1.0,65524822
6/24/2025,B,156,24.0,-5,AF,0.0,65524822
6/24/2025,,145,24.0,-1,AF,0.0,65524822
6/24/2025,B,140,29.0,-4,AF,0.0,65524822
6/24/2025,,150,22.0,-1,AF,0.0,65524822
6/24/2025,,142,15.0,4,AF,2.0,65524822
6/24/2025,,120,36.0,2,AF,0.0,65524822
6/24/2025,B,146,12.0,,BF,0.0,65524822
6/25/2025,F,148,24.0,,AF,,65524822
6/25/2025,,118,36.0,,BF,,65524822
6/25/2025,B,150,12.0,,BF,,65524822
6/25/2025,B,160,23.0,B,1,,65524822
6/25/2025,,141,25.0,0,AF,0.0,65524822
6/25/2025,B,148,12.0,,AF,,65524822
6/25/2025,B,161,18.0,0,AF,0.0,65524822
6/25/2025,,156,18.0,2,AF,2.0,65524822
6/25/2025,,141,26.0,-2,AF,0.0,65524822
6/25/2025,,145,25.0,-3,AF,1.0,65524822
6/25/2025,,143,25.0,0,AF,0.0,65524822
6/25/2025,,137,28.0,,AF,,65524822
6/25/2025,B,144,28.0,-4,AF,1.0,65524822
6/26/2025,F,125,12.0,,BF,,65524822
6/26/2025,B,162,19.0,-1,AF,0.0,65524822
6/26/2025,,142,12.0,,AF,,65524822
6/26/2025,,135,29.0,-2,AF,,65524822
6/26/2025,,127,15.0,,AF,,65524822
6/26/2025,,121,36.0,-4,AF,0.0,65524822
6/26/2025,B,177,6.0,5,AF,0.0,65524822
6/26/2025,,168,9.0,,BF,,65524822
6/26/2025,,159,16.0,2,AF,1.0,65524822
6/26/2025,,150,20.0,3,AF,3.0,65524822
6/26/2025,,123,36.0,-5,AF,0.0,65524822
6/26/2025,,175,11.0,0,AF,0.0,65524822
6/26/2025,,160,14.0,1,AF,0.0,65524822
6/26/2025,,148,24.0,-1,AF,0.0,65524822
6/27/2025,F,151,6.0,,AF,,65524822
6/27/2025,,119,12.0,,AF,,65524822
6/27/2025,B,158,6.0,,BF,0.0,65524822
6/27/2025,,159,15.0,1,AF,0.0,65524822
6/27/2025,,144,6.0,,AF,0.0,65524822
6/27/2025,,139,6.0,7,AF,0.0,65524822
6/27/2025,,132,28.0,-1,AF,0.0,65524822
6/28/2025,F,168,16.0,-3,AF,0.0,65524822
6/28/2025,,133,29.0,-2,AF,0.0,65524822
6/28/2025,,132,6.0,,BF,,65524822
6/28/2025,,125,12.0,,BF,,65524822
6/28/2025,B,153,22.0,-5,AF,0.0,65524822
6/28/2025,,119,36.0,-3,AF,0.0,65524822
6/28/2025,B,124,6.0,,AF,0.0,65524822
6/28/2025,,122,35.0,-3,AF,0.0,65524822
6/28/2025,,163,13.0,1,AF,1.0,65524822
6/28/2025,,156,16.0,-3,AF,0.0,65524822
6/28/2025,,154,16.0,2,AF,0.0,65524822
6/28/2025,,146,12.0,,BF,,65524822
6/28/2025,,130,33.0,-5,AF,1.0,65524822
6/28/2025,,125,36.0,-2,BF,0.0,65524822
6/28/2025,,121,12.0,,AF,,65524822
6/28/2025,B,170,13.0,1,AF,3.0,65524822
6/28/2025,,160,15.0,-2,AF,0.0,65524822
6/28/2025,,154,6.0,,AF,,65524822
6/28/2025,,153,19.0,-2,AF,0.0,65524822
6/28/2025,,141,24.0,-3,AF,0.0,65524822
6/28/2025,,140,24.0,-3,AF,0.0,65524822
6/28/2025,,139,23.0,2,AF,0.0,65524822
6/28/2025,,131,27.0,,AF,,65524822
6/28/2025,,122,35.0,-5,AF,1.0,65524822
6/28/2025,B,153,12.0,,AF,,65524822
6/28/2025,,137,25.0,-1,AF,0.0,65524822
6/28/2025,,129,32.0,-4,AF,1.0,65524822
6/28/2025,,127,32.0,-3,AF,1.0,65524822
6/28/2025,,125,34.0,-3,AF,1.0,65524822
6/28/2025,B,164,16.0,-1,AF,0.0,65524822
6/28/2025,,158,16.0,2,AF,1.0,65524822
6/28/2025,,155,19.0,-3,AF,1.0,65524822
6/28/2025,,128,32.0,-5,AF,2.0,65524822
6/28/2025,,171,9.0,3,AF,0.0,65524822
6/28/2025,,155,17.0,2,AF,0.0,65524822
6/28/2025,,149,21.0,0,AF,2.0,65524822
6/28/2025,,145,24.0,-1,AF,0.0,65524822
6/28/2025,B,153,21.0,2,AF,5.0,65524822
6/28/2025,B,169,14.0,-1,AF,0.0,65524822
6/28/2025,,165,12.0,2,AF,0.0,65524822
6/28/2025,,163,14.0,-1,AF,1.0,65524822
6/28/2025,,129,18.0,,AF,,65524822
6/29/2025,B,135,6.0,,AF,0.0,65524822
6/29/2025,,152,6.0,,AF,0.0,65524822
6/29/2025,,165,6.0,3,AF,0.0,65524822
6/29/2025,,164,6.0,,AF,0.0,65524822
6/29/2025,,144,6.0,,AF,,65524822
6/29/2025,,141,25.0,-5,AF,0.0,65524822
6/29/2025,,141,21.0,1,AF,1.0,65524822
6/29/2025,,136,24.0,1,AF,0.0,65524822
6/29/2025,B,147,23.0,0,AF,2.0,65524822
6/29/2025,B,138,12.0,,AF,,65524822
6/29/2025,,136,25.0,0,AF,0.0,65524822
6/29/2025,,135,12.0,,AF,,65524822
6/29/2025,B,148,6.0,,AF,,65524822
6/29/2025,B,161,20.0,-4,AF,0.0,65524822
6/29/2025,,134,26.0,-1,AF,0.0,65524822
6/29/2025,,165,15.0,-3,AF,0.0,65524822
6/29/2025,,152,18.0,-1,AF,0.0,65524822
6/29/2025,,149,6.0,,AF,0.0,65524822
6/29/2025,,146,6.0,,AF,,65524822
6/29/2025,,143,21.0,1,AF,0.0,65524822
6/29/2025,,135,26.0,0,AF,1.0,65524822
6/29/2025,,160,18.0,-3,AF,1.0,65524822
6/29/2025,B,168,21.0,-1,BF,1.0,65524822
6/29/2025,,158,17.0,-3,AF,0.0,65524822
6/29/2025,,138,6.0,,BF,,65524822
6/29/2025,B,156,21.0,2,AF,3.0,65524822
6/29/2025,,125,31.0,-1,AF,0.0,65524822
6/30/2025,F,164,25.0,-3,BF,0.0,65524822
6/30/2025,,116,36.0,4,BF,0.0,65524822
6/30/2025,,119,33.0,3,AF,0.0,65524822
6/30/2025,B,132,31.0,,AF,,65524822
6/30/2025,B,158,19.0,0,AF,1.0,65524822
6/30/2025,,154,6.0,,AF,,65524822
6/30/2025,,146,21.0,1,AF,2.0,65524822
6/30/2025,B,160,6.0,,BF,,65524822
6/30/2025,,146,22.0,0,AF,1.0,65524822
6/30/2025,,146,23.0,,AF,,65524822
6/30/2025,B,146,27.0,-3,AF,0.0,65524822
6/30/2025,,137,26.0,,AF,,65524822
7/1/2025,B,163,6.0,,AF,,65524822
7/1/2025,,156,17.0,D0,AF,1.0,65524822
7/1/2025,,150,6.0,,AF,,65524822
7/1/2025,,144,23.0,D0,AF,0.0,65524822
7/1/2025,,137,27.0,W0,AF,1.0,65524822
7/1/2025,B,170,14.0,D0,AF,0.0,65524822
7/1/2025,,154,18.0,-1,AF,0.0,65524822
7/1/2025,,154,19.0,-2,AF,0.0,65524822
7/1/2025,,142,23.0,2,AF,0.0,65524822
7/1/2025,B,148,24.0,1,AF,0.0,65524822
7/1/2025,B,142,24.0,D0,AF,0.0,65524822
7/1/2025,,136,28.0,-3,AF,0.0,65524822
7/1/2025,,135,12.0,,AF,,65524822
7/1/2025,,133,12.0,,AF,,65524822
7/1/2025,,149,21.0,-1,AF,1.0,65524822
7/1/2025,,144,23.0,D0,AF,0.0,65524822
7/1/2025,,143,23.0,-4,AF,0.0,65524822
7/1/2025,B,156,20.0,-2,AF,1.0,65524822
7/1/2025,,135,12.0,,AF,,65524822
7/1/2025,B,163,18.0,-2,AF,0.0,65524822
7/2/2025,F,158,15.0,D0,AF,0.0,65524822
7/2/2025,,155,17.0,D0,AF,0.0,65524822
7/2/2025,,153,19.0,-3,AF,0.0,65524822
7/2/2025,,164,15.0,-2,AF,0.0,65524822
7/2/2025,,162,10.0,3,AF,3.0,65524822
7/2/2025,,150,19.0,2,AF,2.0,65524822
7/2/2025,,181,,,AB,,65524822
7/2/2025,,181,8.0,-1,AF,0.0,65524822
7/2/2025,,170,6.0,,AF,,65524822
7/2/2025,B,156,19.0,2,AF,0.0,65524822
7/2/2025,,154,17.0,-1,AF,0.0,65524822
7/2/2025,,141,20.0,,AF,0.0,65524822
7/2/2025,,137,28.0,W0,AF,2.0,65524822
7/2/2025,,165,15.0,-3,AF,0.0,65524822
7/2/2025,,159,18.0,-5,AF,0.0,65524822
7/2/2025,,158,17.0,-3,AF,0.0,65524822
7/2/2025,,155,6.0,,AF,0.0,65524822
7/2/2025,,154,17.0,2,AF,3.0,65524822
7/2/2025,,150,20.0,W0,AF,1.0,65524822
7/2/2025,,126,32.0,D0,AB,1.0,65524822
7/2/2025,B,156,,,AF,,65524822
7/2/2025,,115,,,AF,,65524822
7/2/2025,,158,17.0,-3,AF,1.0,65524822
7/2/2025,,150,18.0,-2,AF,1.0,65524822
7/2/2025,,119,34.0,2,AF,1.0,65524822
7/2/2025,,161,15.0,D0,AF,2.0,65524822
7/2/2025,,160,16.0,-2,AF,3.0,65524822
7/3/2025,F,176,13.0,D0,AF,1.0,65524822
7/3/2025,,151,19.0,2,AF,2.0,65524822
7/3/2025,,140,24.0,4,AF,2.0,65524822
7/3/2025,,125,33.0,D0,AF,2.0,65524822
7/3/2025,,178,15.0,-2,BF,1.0,65524822
7/3/2025,,118,24.0,,AF,,65524822
7/3/2025,B,186,6.0,2,AF,0.0,65524822
7/3/2025,,171,11.0,-1,AF,0.0,65524822
7/3/2025,,156,16.0,D0,AF,1.0,65524822
7/3/2025,,147,12.0,,AF,,65524822
7/3/2025,,133,12.0,,AF,,65524822
7/3/2025,DNJ,128,33.0,,AF,,65524822
7/3/2025,,167,9.0,,AF,,65524822
7/3/2025,,175,,6,BF,,65524822
7/3/2025,,173,11.0,D0,AF,1.0,65524822
7/3/2025,,166,15.0,-3,AF,0.0,65524822
7/3/2025,,148,18.0,,BF,,65524822
7/4/2025,F,157,21.0,2,AF,0.0,65524822
7/4/2025,,136,18.0,,BF,,65524822
7/4/2025,,134,29.0,-1,AF,0.0,65524822
7/4/2025,,138,12.0,,AF,,65524822
7/4/2025,,126,12.0,,AF,,65524822
7/4/2025,B,155,6.0,,AF,,65524822
7/4/2025,,149,18.0,4,AF,1.0,65524822
7/4/2025,,144,12.0,,AF,,65524822
7/4/2025,B,133,33.0,-5,AF,0.0,65524822
7/4/2025,,154,6.0,,AF,,65524822
7/4/2025,,149,6.0,,AF,,65524822
7/4/2025,,148,21.0,1,AF,0.0,65524822
7/4/2025,,148,24.0,D0,AF,0.0,65524822
7/4/2025,B,144,28.0,-8,AF,,65524822
7/4/2025,,162,15.0,-1,AF,1.0,65524822
7/4/2025,,158,13.0,1,AF,0.0,65524822
7/4/2025,,151,16.0,3,,0.0,65524822
7/4/2025,B,137,6.0,,AF,,65524822
7/5/2025,F,156,6.0,,BF,,65524822
7/5/2025,B,164,17.0,W0,AF,1.0,65524822
7/5/2025,,157,17.0,-4,AF,0.0,65524822
7/5/2025,B,152,6.0,,AF,,65524822
7/5/2025,B,162,19.0,-5,AF,0.0,65524822
7/5/2025,,153,16.0,2,AF,2.0,65524822
7/5/2025,,150,18.0,D0,AF,1.0,65524822
7/5/2025,,165,16.0,-3,AF,1.0,65524822
7/5/2025,,165,16.0,-4,AF,0.0,65524822
7/5/2025,,164,15.0,-2,AF,0.0,65524822
7/5/2025,,139,12.0,,BF,,65524822
7/5/2025,,140,22.0,3,AF,0.0,65524822
7/5/2025,,127,36.0,-5,AF,0.0,65524822
7/5/2025,B,164,16.0,-5,AF,0.0,65524822
7/5/2025,,165,14.0,D0,AF,1.0,65524822
7/5/2025,,160,19.0,-5,AF,0.0,65524822
7/5/2025,,160,16.0,D0,AF,0.0,65524822
7/5/2025,,142,,,,,65524822
7/5/2025,,142,12.0,2,AF,1.0,65524822
7/5/2025,,137,12.0,,AF,,65524822
7/5/2025,,132,32.0,-6,AF,0.0,65524822
7/5/2025,,130,27.0,,BF,,65524822
7/6/2025,F,151,15.0,5,AF,0.0,65524822
7/6/2025,,139,29.0,-6,AF,0.0,65524822
7/6/2025,,141,24.0,-2,AF,0.0,65524822
7/6/2025,B,155,21.0,W0,AF,,65524822
7/6/2025,,144,6.0,,AF,,65524822
7/6/2025,,126,12.0,,AF,,65524822
7/6/2025,B,156,22.0,1,AF,1.0,65524822
7/6/2025,,131,29.0,D0,AF,1.0,65524822
7/6/2025,,123,18.0,,AF,,65524822
7/6/2025,,130,18.0,,AF,,65524822
7/6/2025,,134,30.0,-3,AF,0.0,65524822
7/6/2025,,122,12.0,,AF,,65524822
7/6/2025,B,162,15.0,1,AF,0.0,65524822
7/6/2025,,128,31.0,D0,AB,1.0,65524822
7/6/2025,DNJ,133,29.0,,AF,,65524822
7/6/2025,B/2,165,14.0,1,AF,1.0,65524822
7/6/2025,,157,18.0,D0,AF,1.0,65524822
7/6/2025,,152,21.0,-3,AF,0.0,65524822
7/6/2025,,160,24.0,-3,BF,0.0,65524822
7/6/2025,,122,36.0,3,BB,2.0,65524822
7/6/2025,,168,12.0,W0,AF,0.0,65524822
7/6/2025,,161,16.0,-1,AF,2.0,65524822
7/6/2025,,160,16.0,-3,AB,0.0,65524822
7/6/2025,,154,18.0,-3,AF,0.0,65524822
7/6/2025,,136,29.0,-5,AF,0.0,65524822
7/6/2025,,132,28.0,W0,AF,0.0,65524822
7/6/2025,,122,12.0,,BF,,65524822
7/6/2025,B,167,16.0,,AF,,65524822
7/6/2025,B,163,16.0,-1,AF,0.0,65524822
7/6/2025,,159,8.0,,AF,,65524822
7/6/2025,B,155,18.0,1,AF,1.0,65524822
7/6/2025,,152,19.0,W0,AF,0.0,65524822
7/6/2025,,140,24.0,-2,AF,0.0,65524822
7/6/2025,,136,25.0,D0,AF,0.0,65524822
7/6/2025,,132,27.0,1,AF,0.0,65524822
7/6/2025,,120,12.0,,AF,,65524822
7/7/2025,F,173,19.0,,AF,,65524822
7/7/2025,,142,6.0,-3,AF,0.0,65524822
7/7/2025,,160,16.0,-4,AF,0.0,65524822
7/7/2025,,152,16.0,,AF,,65524822
7/7/2025,,138,13.0,,BF,,65524822
7/7/2025,,163,16.0,-2,AF,1.0,65524822
7/7/2025,,163,18.0,-3,AB,0.0,65524822
7/7/2025,,153,18.0,-2,AB,0.0,65524822
7/7/2025,,159,,-1,AF,0.0,65524822
7/7/2025,,145,,,AF,,65524822
7/8/2025,F,154,20.0,1,AF,0.0,65524822
7/8/2025,,151,6.0,,AF,2.0,65524822
7/8/2025,,146,19.0,1,AF,1.0,65524822
7/8/2025,,141,12.0,,AF,,65524822
7/8/2025,,121,,,AF,,65524822
7/8/2025,B,116,18.0,,AF,,65524822
7/8/2025,B,166,16.0,-4,AF,0.0,65524822
7/8/2025,,161,14.0,2,AF,3.0,65524822
7/8/2025,,159,14.0,W0,AF,0.0,65524822
7/8/2025,,130,12.0,,AF,,65524822
7/8/2025,B,147,22.0,D0,AF,1.0,65524822
7/8/2025,,134,25.0,W0,AF,0.0,65524822
7/8/2025,,128,28.0,1,AF,0.0,65524822
7/8/2025,,131,28.0,-3,AF,0.0,65524822
7/9/2025,F,148,22.0,3,AF,3.0,65524822
7/9/2025,B,180,9.0,W0,AF,0.0,65524822
7/9/2025,,165,13.0,1,AF,2.0,65524822
7/9/2025,,163,6.0,,AF,,65524822
7/9/2025,,129,19.0,2,AF,0.0,65524822
7/9/2025,B,176,12.0,-4,AF,1.0,65524822
7/9/2025,,175,6.0,4,BF,0.0,65524822
7/9/2025,B,127,34.0,1,AF,0.0,65524822
7/9/2025,,147,6.0,,BF,,65524822
7/9/2025,,125,36.0,1,BB,1.0,65524822
7/9/2025,B,127,36.0,-1,AF,0.0,65524822
7/10/2025,F,154,23.0,-4,AF,,65524822
7/10/2025,,148,21.0,-3,AF,0.0,65524822
7/10/2025,,141,23.0,-2,AF,0.0,65524822
7/10/2025,,137,12.0,,AF,,65524822
7/10/2025,,128,29.0,,AF,,65524822
7/10/2025,,117,,,BF,,65524822
7/10/2025,B,142,25.0,D0,AF,0.0,65524822
7/10/2025,B,140,26.0,1,AB,2.0,65524822
7/10/2025,B,140,27.0,1,AF,3.0,65524822
7/11/2025,F,162,17.0,-3,AF,0.0,65524822
7/11/2025,,162,6.0,,AF,,65524822
7/11/2025,,156,17.0,W0,AF,0.0,65524822
7/11/2025,,144,22.0,-1,AF,0.0,65524822
7/11/2025,,141,24.0,-2,AF,0.0,65524822
7/11/2025,B,158,20.0,-4,AF,1.0,65524822
7/11/2025,,151,16.0,D0,AF,2.0,65524822
7/11/2025,B,127,36.0,-5,AF,0.0,65524822
7/11/2025,,159,17.0,-1,AF,1.0,65524822
7/11/2025,,150,19.0,1,AF,1.0,65524822
7/11/2025,B,128,12.0,,AF,,65524822
7/11/2025,B,164,17.0,-3,AF,0.0,65524822
7/12/2025,F,150,,,,,65524822
7/12/2025,,138,6.0,,AF,,65524822
7/12/2025,,158,17.0,2,AF,0.0,65524822
7/12/2025,,138,15.0,,AF,,65524822
7/12/2025,B,142,12.0,,AF,,65524822
7/12/2025,,124,36.0,2,BF,0.0,65524822
7/12/2025,,170,5.0,4,AF,0.0,65524822
7/12/2025,,162,12.0,,BF,,65524822
7/12/2025,,160,17.0,-4,AF,0.0,65524822
7/12/2025,,159,16.0,D0,AF,0.0,65524822
7/12/2025,,152,19.0,D0,AF,2.0,65524822
7/12/2025,B,150,12.0,,BF,,65524822
7/12/2025,,163,12.0,,BF,,65524822
7/12/2025,,136,21.0,3,AF,1.0,65524822
7/12/2025,,125,32.0,W0,AF,0.0,65524822
7/12/2025,,124,34.0,-3,AF,0.0,65524822
7/12/2025,,123,33.0,,AF,,65524822
7/12/2025,,114,36.0,1,AF,2.0,65524822
7/12/2025,B,150,30.0,-5,BB,,65524822
7/12/2025,,162,18.0,-4,AF,3.0,65524822
7/12/2025,,161,17.0,-1,AF,2.0,65524822
7/12/2025,,150,12.0,,AF,,65524822
7/12/2025,,137,25.0,-2,AF,1.0,65524822
7/12/2025,,134,26.0,W0,AF,1.0,65524822
7/12/2025,,116,24.0,,AF,,65524822
7/12/2025,B,157,26.0,-3,BF,0.0,65524822
7/12/2025,,153,20.0,-3,AF,0.0,65524822
7/12/2025,,134,25.0,1,AF,0.0,65524822
7/12/2025,,133,26.0,D0,AF,0.0,65524822
7/12/2025,B,130,33.0,-2,AF,0.0,65524822
7/12/2025,,166,15.0,-2,AF,0.0,65524822
7/12/2025,,150,21.0,-3,AF,0.0,65524822
7/12/2025,,136,27.0,-2,AF,0.0,65524822
7/12/2025,,117,18.0,,AF,,65524822
7/12/2025,,125,,,BF,,65524822
7/12/2025,B,176,12.0,-2,AF,0.0,65524822
7/12/2025,,169,16.0,-5,AB,0.0,65524822
7/12/2025,B,161,17.0,-4,AF,2.0,65524822
7/12/2025,,162,12.0,D0,AF,0.0,65524822
7/12/2025,,161,6.0,,AF,,65524822
7/12/2025,,160,15.0,-3,AF,0.0,65524822
7/12/2025,,147,19.0,-2,AF,0.0,65524822
7/12/2025,,127,33.0,-2,AF,0.0,65524822
7/12/2025,B,139,18.0,,AF,,65524822
7/12/2025,,121,36.0,D0,AF,3.0,65524822
7/13/2025,F,165,17.0,D0,AF,0.0,65524822
7/13/2025,,150,6.0,,AF,,65524822
7/13/2025,,144,20.0,D0,AF,0.0,65524822
7/13/2025,,137,32.0,-5,AF,0.0,65524822
7/13/2025,,131,18.0,4,AF,0.0,65524822
7/13/2025,,125,35.0,-4,AF,0.0,65524822
7/13/2025,,131,31.0,-3,AF,0.0,65524822
7/13/2025,,138,29.0,-4,AF,1.0,65524822
7/13/2025,B,158,15.0,1,AF,0.0,65524822
7/13/2025,,144,28.0,-5,BF,0.0,65524822
7/13/2025,B,168,5.0,6,AF,0.0,65524822
7/13/2025,,163,8.0,3,AF,1.0,65524822
7/13/2025,,158,8.0,5,AF,1.0,65524822
7/13/2025,,141,12.0,7,AF,2.0,65524822
7/13/2025,,126,22.0,6,AF,1.0,65524822
7/13/2025,,147,15.0,3,AF,0.0,65524822
7/13/2025,,140,19.0,1,AF,0.0,65524822
7/13/2025,,152,19.0,1,AF,1.0,65524822
7/13/2025,,146,29.0,-5,BF,0.0,65524822
7/14/2025,F,159,6.0,,BF,,65524822
7/14/2025,,157,16.0,-2,AF,0.0,65524822
7/14/2025,,156,6.0,,AF,,65524822
7/14/2025,,151,6.0,,AF,0.0,65524822
7/14/2025,,147,19.0,1,AB,0.0,65524822
7/14/2025,,141,27.0,1,BF,0.0,65524822
7/14/2025,,144,6.0,,AF,,65524822
7/14/2025,,133,30.0,-6,AF,0.0,65524822
7/14/2025,,126,12.0,,AF,0.0,65524822
7/14/2025,B,128,31.0,-2,AF,0.0,65524822
7/14/2025,,120,34.0,-1,AF,0.0,65524822
7/14/2025,B,156,19.0,-2,AF,0.0,65524822
7/14/2025,,154,17.0,3,AF,3.0,65524822
7/14/2025,,152,18.0,W0,AF,0.0,65524822
7/14/2025,,134,12.0,,AF,,65524822
7/14/2025,B,129,29.0,4,AF,0.0,65524822
7/14/2025,B,128,29.0,,AF,,65524822
7/14/2025,,136,12.0,,BF,,65524822
