Date,Brk,Weight,Anchor Offset,Water Height,Harness,Horizontal Distance,Cord Serial Number,Cord Usage Count
7/6/2025,,195.0,16.0,0,AF,0.0,66114828,128
7/6/2025,,188.0,19.0,-4,AF,0.0,66114828,129
7/6/2025,,179.0,20.0,0,AF,0.0,66114828,131
7/6/2025,B,204.0,15.0,-3,AF,2.0,66114828,132
7/6/2025,,176.0,24.0,-5,AF,0.0,66114828,133
7/6/2025,,169.0,24.0,0,AF,0.0,66114828,134
7/6/2025,B,214.0,13.0,-3,AF,0.0,66114828,135
7/6/2025,,209.0,6.0,2,AF,0.0,66114828,136
7/6/2025,B,197.0,17.0,0,AF,3.0,66114828,138
7/6/2025,B,178.0,20.0,1,AF,0.0,66114828,139
7/6/2025,B,221.0,11.0,-2,AF,4.0,66114828,140
7/6/2025,,207.0,11.0,0,AF,1.0,66114828,141
7/6/2025,,204.0,13.0,-1,AB,1.0,66114828,142
7/6/2025,,201.0,14.0,-2,AF,3.0,66114828,143
7/6/2025,,189.0,17.0,-4,AF,0.0,66114828,144
7/6/2025,,180.0,20.0,3,AB,2.0,66114828,145
7/6/2025,B,188.0,20.0,0,AF,1.0,66114828,147
7/6/2025,B,209.0,16.0,-5,AF,1.0,66114828,148
7/6/2025,,184.0,17.0,2,AF,3.0,66114828,149
7/6/2025,,206.0,11.0,-3,AF,0.0,66114828,150
7/6/2025,,192.0,15.0,-5,AF,0.0,66114828,151
7/7/2025,F,207.0,15.0,0,AF,2.0,66114828,152
7/7/2025,,192.0,14.0,1,AF,1.0,66114828,154
7/7/2025,,197.0,12.0,1,AF,1.0,66114828,155
7/8/2025,F,217.0,12.0,-5,AF,0.0,66114828,158
7/8/2025,,216.0,5.0,1,AF,0.0,66114828,159
7/8/2025,,194.0,14.0,1,AF,1.0,66114828,160
7/8/2025,,166.0,25.0,-2,AF,0.0,66114828,161
7/8/2025,B,18.0,20.0,-2,AF,0.0,66114828,162
7/8/2025,,185.0,18.0,0,AB,4.0,66114828,164
7/8/2025,,184.0,18.0,0,AF,2.0,66114828,165
7/8/2025,,180.0,19.0,0,AF,1.0,66114828,167
7/8/2025,,184.0,19.0,0,AF,1.0,66114828,168
7/8/2025,B,24.0,1.0,1,BB,1.0,66114828,169
7/9/2025,,178.0,21.0,0,AF,1.0,66114828,173
7/9/2025,B,209.0,12.0,0,AF,0.0,66114828,174
7/9/2025,,177.0,22.0,-2,AF,0.0,66114828,175
7/9/2025,B,208.0,14.0,-2,AF,0.0,66114828,176
7/10/2025,F,189.0,22.0,-3,AF,0.0,66114828,178
7/10/2025,,175.0,21.0,1,AB,0.0,66114828,181
7/10/2025,B,204.0,21.0,0,BF,4.0,66114828,184
7/10/2025,B,172.0,30.0,-1,BF,3.0,66114828,188
7/10/2025,,180.0,20.0,-2,BF,0.0,66114828,189
7/12/2025,B,170.0,24.0,0,AB,0.0,66114828,219
7/12/2025,,176.0,20.0,-4,BF,0.0,66114828,221
7/12/2025,,162.0,33.0,-4,BF,0.0,66114828,222
7/12/2025,,172.0,21.0,3,BF,0.0,66114828,227
7/12/2025,,201.0,13.0,-5,AB,0.0,66114828,231
7/13/2025,,183.0,19.0,-1,AB,2.0,66114828,244
7/13/2025,B,208.0,14.0,-5,AB,0.0,66114828,252
7/14/2025,B,187.0,24.0,-1,BB,2.0,66114828,257
7/14/2025,B,166.0,29.0,-4,AB,0.0,66114828,261
7/15/2025,F,215.0,15.0,-1,BF,0.0,66114828,265
7/18/2025,,161.0,29.0,-3,AB,0.0,66114828,307
7/18/2025,,188.0,24.0,-1,BF,2.0,66114828,314
7/19/2025,F,204.0,17.0,2,BF,2.0,66114828,315
7/19/2025,,169.0,26.0,-5,AB,3.0,66114828,321
7/19/2025,,188.0,16.0,-3,AB,0.0,66114828,329
7/20/2025,,187.0,17.0,-2,AB,0.0,66114828,352
7/22/2025,F,195.0,17.0,0,AF,2.0,66114828,393
